10-1: Unable to copy, change loc.
10-2: Signals good
10-3: Stop transmitting
10-4: Acknowledgement
10-5: Relay
10-6: Busy, stand-by unless urgent
10-7: Out of service
10-8: In service
10-9: Repeat
10-10: Fight in progress
10-11: Dog case
10-12: Stand-by (Stop)
10-13: Weather & road report
10-14: Report of prowler
10-15: Civil disturbance
10-16: Domestic trouble
10-17: Meet complainant
10-18: Complete assignment quickly
10-19: Return to:___________
10-20: Location
10-21: Call________by telephone
10-22: Disregard
10-23: Arrived at scene
10-24: Assignment completed
10-25: Report in person to (meet)
10-26: Detaining subject, expedite
10-27: Drivers license information
10-28: Vehicle registration info.
10-29: Check records for wanted
10-30: Illegal use of radio
10-31: Crime in progress
10-32: Man with gun
10-33: Emergency
10-34: Riot
10-35: Major crime alert
10-36: Correct time
10-37: Investigate suspicious veh.
10-38: Stopping suspicious vehicle
10-39: Stopping vehicle
10-40: Silent run, no light & siren
10-41: Beginning tour of duty
10-42: Ending tour of duty
10-43: Information (asking/supply)
10-44: Request perm. to leave patrol
10-45: Animal carcass in road
10-46: Assist motorist
10-47: Emergency road repairs needed
10-48: Traffic standard needs repairs
10-49: Traffic light out
10-50: Accident -- F,I,P
10-51: Wrecker needed
10-52: Ambulance needed
10-53: Road blocked
10-54: Livestock on highway
10-55: Intoxicated driver
10-56: Intoxicated pedestrian
10-57: Hit & run F, I, P
10-58: Direct Traffic
10-59: Convoy and/or escort
10-60: Squad in vicinity
10-61: Personnel in area
10-62: Reply to message
10-63: Prepare to make written copy
10-64: Message for local delivery
10-65: Net message assignment
10-66: Message cancellation
10-67: Clear to read net message
10-68: Dispatch information
10-69: Message received
10-70: Fire alarm
10-71: Advise nature of fire
10-72: Report progress of fire
10-73: Smoke report
10-74: Negative
10-75: In contact with
10-76: En route
10-77: ETA
10-78: Need assistance
10-79: Notify coroner
10-80: Pick up prisoner at__________
10-81: Pick up papers at____________
10-82: Reserve lodging
10-83: We have prisoner in custody
10-84: If meeting______advise ETA
10-85: Will be late
10-86: Message delivered
10-87: Pick up checks for distribution
10-88: Advise present tel. # of_______
10-89: Juvenile trouble
10-90: Bank alarm
10-91: Unnecessary use of radio
10-92: Officer now at home
10-93: Blockade
10-94: Drag racing
10-95: Surveillance (stake out)
10-96: Mental subject
10-97: Narcotics
10-98: Prison or jail break
10-99: Records indicate wanted/stolen